DPW_Node_ID,PUC_Maximo_Asset_ID,System_Use_Code,System_Use,Drain_Type,POINT_X,POINT_Y,Location
367277234,367277234,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071819, 39.260254)"
367277236,367277236,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8066151, 39.2604455)"
367277237,367277237,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076379, 39.2600971)"
367385356,367385356,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8041552, 39.2659226)"
367400039,367400039,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8047507, 39.2617384)"
367400040,367400040,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8041171, 39.261966)"
367400041,367400041,Default,Undefined,Storm Water Inlet Drain,,,"(-6.804565, 39.2619167)"
367400042,367400042,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8044938, 39.2620362)"
367419558,367419558,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8027294, 39.2655687)"
367420960,367420960,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8029183, 39.2655193)"
367420962,367420962,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8024036, 39.2660962)"
367420965,367420965,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8029389, 39.2654697)"
367504195,367504195,Default,Undefined,Storm Water Inlet Drain,,,"(-6.808317, 39.2618522)"
367504196,367504196,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080589, 39.2611066)"
367504197,367504197,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084313, 39.2618836)"
367577266,367577266,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8033657, 39.2591795)"
367577268,367577268,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8042104, 39.2599851)"
367577271,367577271,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8040964, 39.2593246)"
367585574,367585574,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8050399, 39.2580968)"
367593227,367593227,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8289329, 39.2458108)"
367593480,367593480,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055391, 39.2478671)"
367593481,367593481,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8055202, 39.2479048)"
367593987,367593987,Default,Undefined,Storm Water Inlet Drain,,,"(-6.825105, 39.2499347)"
367594179,367594179,Default,Undefined,Storm Water Inlet Drain,,,"(-6.802765, 39.2494358)"
367762397,367762397,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8152916, 39.2439371)"
367772742,367772742,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8025905, 39.2632332)"
367783221,367783221,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8023892, 39.2661124)"
367955463,367955463,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071487, 39.2625644)"
367958627,367958627,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8023862, 39.2643155)"
367958628,367958628,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8034332, 39.2641056)"
367964337,367964337,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8266845, 39.2482258)"
367964338,367964338,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8265883, 39.2480187)"
367964397,367964397,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8286745, 39.2440432)"
367968355,367968355,Default,Undefined,Storm Water Inlet Drain,,,"(-6.828728, 39.2435818)"
368607196,368607196,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8081838, 39.2642715)"
368616310,368616310,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084655, 39.2622341)"
368616311,368616311,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8073071, 39.2605901)"
368618209,368618209,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077811, 39.2604407)"
368946462,368946462,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8139566, 39.2730504)"
368947708,368947708,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8130047, 39.2704123)"
368948406,368948406,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8130383, 39.2712901)"
368974095,368974095,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8144943, 39.2705778)"
368974096,368974096,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8143761, 39.271773)"
368999802,368999802,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8243879, 39.2499131)"
368999803,368999803,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8244009, 39.2499277)"
370071393,370071393,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8169991, 39.2715339)"
370071394,370071394,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8165466, 39.2713878)"
370071395,370071395,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8161032, 39.2710958)"
370160932,370160932,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8086447, 39.2541074)"
370160933,370160933,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8086371, 39.2551477)"
370161227,370161227,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084644, 39.255545)"
370161228,370161228,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076389, 39.2553319)"
370186970,370186970,Default,Undefined,Storm Water Inlet Drain,,,"(-6.816908, 39.2709887)"
370186971,370186971,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8184196, 39.2691813)"
370186972,370186972,Default,Undefined,Storm Water Inlet Drain,,,"(-6.816046, 39.2704379)"
370186973,370186973,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8162918, 39.2700642)"
370186974,370186974,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8160144, 39.2705)"
370186975,370186975,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8163105, 39.2700883)"
370225282,370225282,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8156887, 39.2738201)"
370225283,370225283,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8159108, 39.2731884)"
370226393,370226393,Default,Undefined,Storm Water Inlet Drain,,,"(-6.815233, 39.2736634)"
370226394,370226394,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8149638, 39.272873)"
370536183,370536183,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188099, 39.2489884)"
370536184,370536184,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8182927, 39.2496835)"
370537541,370537541,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061992, 39.2511081)"
370537542,370537542,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8072794, 39.2515225)"
370537545,370537545,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062543, 39.2511629)"
370537546,370537546,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057921, 39.2508741)"
370537547,370537547,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8059995, 39.2508147)"
370537549,370537549,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8057607, 39.2508837)"
370537725,370537725,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192334, 39.2498388)"
370537726,370537726,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8193651, 39.2491731)"
370537727,370537727,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192914, 39.2499481)"
370537728,370537728,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8187485, 39.249798)"
370537729,370537729,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192572, 39.2502983)"
370537730,370537730,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192886, 39.2500237)"
370537731,370537731,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8193651, 39.2493541)"
370537916,370537916,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8182416, 39.2501116)"
370538389,370538389,Default,Undefined,Storm Water Inlet Drain,,,"(-6.80733, 39.2518995)"
370538390,370538390,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078492, 39.252188)"
370538391,370538391,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8076489, 39.2520962)"
370538392,370538392,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8081224, 39.2524308)"
370538393,370538393,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077438, 39.2521715)"
370538394,370538394,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8077147, 39.2521296)"
370538395,370538395,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8078712, 39.252255)"
370538396,370538396,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075927, 39.2519313)"
370538518,370538518,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080786, 39.2522715)"
370538928,370538928,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061596, 39.2510326)"
370538931,370538931,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061314, 39.2508147)"
370538933,370538933,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061698, 39.2510881)"
370539842,370539842,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188429, 39.2481983)"
370539927,370539927,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8185899, 39.2487482)"
370539928,370539928,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8186382, 39.2485807)"
370539929,370539929,Default,Undefined,Storm Water Inlet Drain,,,"(-6.817927, 39.2481434)"
370539930,370539930,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8178639, 39.2483162)"
370539931,370539931,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8178116, 39.2484595)"
370539932,370539932,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8179424, 39.2481011)"
370539933,370539933,Default,Undefined,Storm Water Inlet Drain,,,"(-6.81788, 39.2482721)"
370539934,370539934,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818716, 39.2483461)"
370539935,370539935,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8186013, 39.2487112)"
370539936,370539936,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8186296, 39.2486174)"
370539937,370539937,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8187058, 39.2483829)"
370539938,370539938,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8177951, 39.2485033)"
370539939,370539939,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189137, 39.2475335)"
370540014,370540014,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8194899, 39.2477786)"
370541185,370541185,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8199308, 39.2493411)"
370541669,370541669,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8087018, 39.2529277)"
370541670,370541670,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084715, 39.252876)"
370541671,370541671,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8082675, 39.2524782)"
370541845,370541845,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064938, 39.2512647)"
370541846,370541846,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064395, 39.2512555)"
370541847,370541847,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069311, 39.2515624)"
370541848,370541848,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8066172, 39.2504785)"
370541849,370541849,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8061644, 39.2507644)"
370541850,370541850,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8065597, 39.2513379)"
370541851,370541851,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062519, 39.2506145)"
370541852,370541852,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8071141, 39.2515817)"
370541853,370541853,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8063042, 39.2509014)"
370541854,370541854,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8064271, 39.2511662)"
370541855,370541855,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8063237, 39.2511436)"
370541856,370541856,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8065855, 39.2513503)"
370541857,370541857,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8062273, 39.2506368)"
370541858,370541858,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8065713, 39.2504353)"
370541859,370541859,Default,Undefined,Storm Water Inlet Drain,,,"(-6.806542, 39.2513039)"
370541860,370541860,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8068991, 39.2513688)"
370541861,370541861,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075915, 39.2504425)"
370542528,370542528,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8168771, 39.251565)"
370543211,370543211,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188471, 39.248186)"
370543212,370543212,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189179, 39.2479673)"
370543330,370543330,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8183878, 39.2489823)"
370543331,370543331,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8181974, 39.249549)"
370544112,370544112,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8191182, 39.2461644)"
370544113,370544113,Default,Undefined,Storm Water Inlet Drain,,,"(-6.81898, 39.2476167)"
370544114,370544114,Default,Undefined,Storm Water Inlet Drain,,,"(-6.819149, 39.2456394)"
370544115,370544115,Default,Undefined,Storm Water Inlet Drain,,,"(-6.819146, 39.2457389)"
370544116,370544116,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192519, 39.2476167)"
370544117,370544117,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8196448, 39.2454772)"
370545620,370545620,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189026, 39.2478247)"
370545621,370545621,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188499, 39.2479917)"
370545623,370545623,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189002, 39.2478329)"
370546659,370546659,Default,Undefined,Storm Water Inlet Drain,,,"(-6.809075, 39.2540072)"
370550778,370550778,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190139, 39.2466754)"
370550780,370550780,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190245, 39.2465065)"
370550783,370550783,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190245, 39.2464969)"
370550786,370550786,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190416, 39.2462289)"
370550787,370550787,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189659, 39.2458616)"
370550789,370550789,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190416, 39.2461836)"
370550791,370550791,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188964, 39.2459329)"
370550794,370550794,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190111, 39.2467198)"
370550796,370550796,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190599, 39.2457892)"
370550801,370550801,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8181628, 39.2472852)"
370550802,370550802,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190765, 39.245783)"
370550804,370550804,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8186752, 39.2468446)"
370551506,370551506,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188791, 39.2476466)"
370551510,370551510,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190095, 39.2467957)"
370551514,370551514,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189759, 39.2472951)"
370551519,370551519,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818974, 39.2473032)"
370551522,370551522,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8190089, 39.2468483)"
370551523,370551523,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189557, 39.2474281)"
370686835,370686835,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8075812, 39.25533)"
370686837,370686837,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8084049, 39.2553319)"
370689630,370689630,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069648, 39.2555002)"
370689632,370689632,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069233, 39.2551782)"
370689635,370689635,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8069433, 39.2552915)"
370689637,370689637,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8074877, 39.2552891)"
370689770,370689770,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8088594, 39.2551603)"
370690808,370690808,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8090397, 39.2539388)"
370692140,370692140,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8100422, 39.2544857)"
370692142,370692142,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8092929, 39.2543866)"
370695385,370695385,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8100155, 39.2583974)"
370695386,370695386,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8101659, 39.258775)"
370695387,370695387,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8093063, 39.2576914)"
370695388,370695388,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098797, 39.2580253)"
370695389,370695389,Default,Undefined,Storm Water Inlet Drain,,,"(-6.810304, 39.2591735)"
370695390,370695390,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8099782, 39.2581244)"
370695391,370695391,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8101172, 39.2584924)"
370695392,370695392,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8092814, 39.2572947)"
370695393,370695393,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8102796, 39.2588682)"
370695394,370695394,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8103703, 39.2592423)"
370695395,370695395,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098301, 39.2577526)"
370697022,370697022,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8167509, 39.2521883)"
370697328,370697328,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8099491, 39.258495)"
370697329,370697329,Default,Undefined,Storm Water Inlet Drain,,,"(-6.810304, 39.2592423)"
370697330,370697330,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8100155, 39.2584924)"
370697331,370697331,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8090189, 39.2592384)"
370697332,370697332,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8092057, 39.2591842)"
370697333,370697333,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8102384, 39.2592514)"
370697334,370697334,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8101659, 39.2588675)"
370697529,370697529,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8188908, 39.2491921)"
370700994,370700994,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8151534, 39.2500145)"
370701240,370701240,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8148786, 39.2512603)"
370703038,370703038,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8174472, 39.2491243)"
370703039,370703039,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8167392, 39.2522486)"
370834538,370834538,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8106195, 39.2601955)"
370834539,370834539,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8094478, 39.2601691)"
370834540,370834540,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8101097, 39.2608418)"
370834542,370834542,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8104845, 39.2598008)"
370834543,370834543,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8107763, 39.2604164)"
370841429,370841429,Default,Undefined,Storm Water Inlet Drain,,,"(-6.807167, 39.2516947)"
370841430,370841430,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8081751, 39.2517245)"
370842786,370842786,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8119176, 39.2627567)"
370842787,370842787,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8120466, 39.2627694)"
370842788,370842788,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8120962, 39.2627708)"
370842789,370842789,Default,Undefined,Storm Water Inlet Drain,,,"(-6.81165, 39.2627268)"
370842790,370842790,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8120378, 39.2627576)"
370842791,370842791,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8116403, 39.2626691)"
370842792,370842792,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8119097, 39.2627278)"
370843340,370843340,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8066636, 39.2512277)"
370844316,370844316,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8094148, 39.2602392)"
370844317,370844317,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8102018, 39.2599755)"
370845576,370845576,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8095059, 39.2605983)"
370850373,370850373,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8108296, 39.2572255)"
370850376,370850376,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8107328, 39.2570558)"
370850379,370850379,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8106128, 39.2568561)"
370850382,370850382,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8111792, 39.2576865)"
370850383,370850383,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8106971, 39.2568918)"
370850384,370850384,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8105916, 39.2564774)"
370850385,370850385,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8109936, 39.25732)"
370850386,370850386,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8107699, 39.2571313)"
370949057,370949057,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8215652, 39.2484025)"
370955524,370955524,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8213137, 39.2471907)"
371115306,371115306,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8217055, 39.2443423)"
371115309,371115309,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8197725, 39.2443938)"
371115508,371115508,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8082278, 39.2523967)"
371115512,371115512,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8086714, 39.2524561)"
371117107,371117107,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8089493, 39.25696)"
371117115,371117115,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8101941, 39.2561447)"
371117119,371117119,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8088309, 39.2570865)"
371118524,371118524,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8123658, 39.2629985)"
371123613,371123613,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8080921, 39.2572985)"
371123614,371123614,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8079368, 39.2573815)"
371123615,371123615,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8086809, 39.2568775)"
371123834,371123834,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8110293, 39.2610594)"
371123835,371123835,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8103319, 39.261603)"
371126830,371126830,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8109005, 39.2607305)"
371126831,371126831,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8098962, 39.2613106)"
371126832,371126832,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8109213, 39.2609692)"
371126833,371126833,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8100345, 39.2612665)"
371130378,371130378,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8109213, 39.2609692)"
371131785,371131785,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8110652, 39.2613833)"
371131787,371131787,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8111663, 39.261447)"
371133555,371133555,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192742, 39.2502982)"
371134956,371134956,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8111663, 39.2617508)"
371221735,371221735,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8187349, 39.2518723)"
371231846,371231846,Default,Undefined,Storm Water Inlet Drain,,,"(-6.81898, 39.2476883)"
371231847,371231847,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8189374, 39.2479023)"
371231848,371231848,Default,Undefined,Storm Water Inlet Drain,,,"(-6.81898, 39.2476877)"
371232914,371232914,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818335, 39.2502675)"
371233100,371233100,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818335, 39.2502934)"
371233104,371233104,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8184117, 39.2502934)"
371235167,371235167,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8177842, 39.2511222)"
371235170,371235170,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8178541, 39.2510946)"
371235175,371235175,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173184, 39.2525879)"
371235179,371235179,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8174141, 39.252328)"
371235185,371235185,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8172987, 39.2526363)"
371235188,371235188,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173976, 39.2523755)"
371235191,371235191,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8174676, 39.2521317)"
371238269,371238269,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8170109, 39.2514913)"
371239301,371239301,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8168553, 39.2522213)"
371239302,371239302,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8166775, 39.2531186)"
371239303,371239303,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8184603, 39.2532259)"
371239305,371239305,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8168348, 39.2523253)"
371240261,371240261,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8170329, 39.2513392)"
371240262,371240262,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8170122, 39.2514444)"
371240263,371240263,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8175368, 39.2492044)"
371240264,371240264,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8171926, 39.2505348)"
371240265,371240265,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173595, 39.2497812)"
371240266,371240266,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173477, 39.2498249)"
371240267,371240267,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8172971, 39.2500355)"
371240268,371240268,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8172839, 39.2500962)"
371240269,371240269,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8175226, 39.2492476)"
371240270,371240270,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8171841, 39.250578)"
371242386,371242386,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8177087, 39.2489447)"
371242387,371242387,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8182776, 39.2489387)"
371243163,371243163,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8180138, 39.249923)"
371243164,371243164,Default,Undefined,Storm Water Inlet Drain,,,"(-6.818015, 39.2500466)"
371243166,371243166,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8173838, 39.2499211)"
371244648,371244648,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192774, 39.2504743)"
371244650,371244650,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8193054, 39.2504726)"
371244652,371244652,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8193112, 39.2504722)"
371244655,371244655,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8193213, 39.2503334)"
371244658,371244658,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8215365, 39.250469)"
371244659,371244659,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8192737, 39.2504784)"
371495585,371495585,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8174743, 39.2521072)"
371495586,371495586,Default,Undefined,Storm Water Inlet Drain,,,"(-6.8176368, 39.2515089)"
